group,approved,defaulted,loan_size,processing_time
A,0,0,6728.09,4.852
A,1,0,15655.44,0.959
A,1,0,17330.23,3.469
A,0,0,15045.56,6.895
A,0,0,10494.57,4.859
A,1,0,28182.41,4.45
A,1,0,14056.41,7.178
A,1,0,23449.47,0.696
A,0,0,3232.4,2.977
A,0,0,579.45,3.598
A,1,0,16764.69,5.488
A,1,0,4273.5,5.513
A,0,0,11271.57,2.901
A,0,0,10491.52,5.697
A,1,0,47568.23,3.595
A,1,0,18398.0,6.017
A,1,0,15255.38,2.651
A,1,0,26097.45,4.015
A,1,0,17940.18,3.465
A,0,0,9263.7,5.784
A,0,0,31482.3,3.416
A,0,0,5498.33,4.136
A,0,0,17302.35,4.96
A,1,1,3873.62,5.018
A,1,0,15727.33,5.53
A,1,1,15590.11,4.517
A,1,0,51080.8,3.573
A,0,0,3820.06,3.675
A,0,0,8260.91,4.239
A,1,0,25800.42,4.574
A,1,0,17470.23,3.979
A,0,0,15432.7,4.229
A,1,0,6217.3,1.924
A,1,1,8327.72,5.201
A,0,0,36171.72,4.472
A,1,0,12820.4,5.703
A,1,0,18038.94,4.2
A,1,0,12183.64,1.592
A,0,0,5185.03,3.662
A,1,0,28199.18,3.9
A,1,0,19981.98,5.314
A,0,0,84500.22,1.095
A,1,0,5928.55,4.262
A,0,0,25798.16,4.971
A,1,0,4678.65,3.208
A,0,0,15151.84,4.312
A,1,0,29179.02,3.259
A,1,0,2546.03,3.106
A,1,0,11339.57,3.587
A,1,0,8513.7,3.134
A,0,0,7619.26,5.225
A,0,0,18181.69,3.098
A,1,0,32746.41,2.846
A,1,0,12008.58,6.852
A,0,0,15746.75,5.641
A,0,0,14639.04,1.408
A,1,0,13379.02,3.053
A,1,0,5588.83,4.564
A,1,0,32427.29,4.686
A,0,0,16918.39,1.964
A,1,1,18322.87,5.938
A,1,0,7007.89,5.438
A,1,0,9252.27,4.923
A,0,0,11603.85,6.235
A,1,0,3915.51,4.878
A,1,0,3461.9,4.873
A,1,0,8261.83,6.537
A,0,0,20292.7,5.852
A,1,0,7922.72,2.938
A,1,0,5913.28,5.15
A,1,0,6962.2,3.204
A,1,0,9281.01,4.956
A,1,1,10065.94,4.915
A,0,0,75539.97,2.125
A,0,0,31060.63,4.017
A,1,0,30327.78,4.598
A,0,0,34025.46,3.546
A,1,1,6008.58,4.672
A,1,0,5024.64,5.409
A,1,1,5511.01,4.154
A,1,0,38855.5,4.537
A,0,0,8623.5,6.275
A,0,0,4909.44,4.91
A,0,0,9463.55,4.501
A,1,1,11038.18,2.763
A,1,0,16559.75,5.207
A,1,0,16330.03,4.695
A,1,0,6887.45,6.126
A,1,0,23121.66,4.27
A,1,0,8011.6,1.476
A,1,0,11789.67,1.65
A,1,0,23142.34,5.304
A,0,0,7994.77,3.345
A,0,0,8471.97,4.855
A,0,0,21446.88,4.371
A,0,0,6726.52,3.95
A,1,0,9819.9,4.055
A,0,0,20839.25,2.902
A,0,0,69097.51,4.176
A,1,0,21683.86,3.323
A,1,0,19498.87,3.642
A,0,0,20427.58,3.715
A,1,0,5661.52,3.86
A,1,0,14654.13,5.583
A,1,0,13045.35,4.005
A,1,0,17279.35,5.736
A,1,0,14664.82,6.507
A,1,1,18101.67,5.482
A,1,1,10413.17,5.002
A,1,1,14001.04,4.69
A,0,0,5002.72,5.498
A,1,0,10343.09,4.334
A,1,0,40646.45,5.677
A,1,0,17241.02,5.121
A,0,0,13137.99,3.66
A,1,0,60894.53,5.544
A,1,0,4497.75,4.337
A,0,0,5499.63,4.041
A,0,0,52584.1,3.486
A,1,0,13860.09,4.449
A,0,0,11003.11,5.695
A,1,0,5118.6,5.533
A,1,0,19113.63,4.73
A,1,0,20652.01,5.099
A,1,0,5565.85,6.108
A,0,0,11941.55,3.975
A,1,0,10214.74,2.527
A,1,0,16395.82,6.152
A,0,0,5456.7,3.405
A,0,0,36372.13,3.164
A,1,0,27796.32,1.506
A,1,0,9991.2,5.057
A,1,0,11235.85,1.768
A,0,0,11978.42,3.075
A,0,0,7167.79,5.082
A,0,0,9369.89,5.283
A,1,0,10762.08,3.222
A,1,0,48547.34,3.999
A,1,0,28489.61,2.891
A,1,0,28218.24,3.377
A,1,0,17960.69,4.599
A,0,0,5465.1,3.448
A,1,0,12923.56,3.834
A,1,0,29038.88,2.003
A,0,0,4882.38,5.899
A,1,0,22230.99,4.965
A,0,0,85655.39,5.389
A,1,0,31239.96,6.136
A,1,1,41407.75,2.962
A,1,0,15909.49,3.662
A,1,0,28979.55,1.358
A,0,0,7522.98,8.911
A,1,0,25252.77,3.976
A,1,0,22550.45,5.758
A,1,0,16847.02,2.343
A,1,0,38284.71,5.695
A,0,0,8681.7,6.986
A,1,0,11502.89,4.11
A,0,0,14419.97,2.684
A,0,0,5862.38,3.992
A,1,0,16019.24,0.86
A,0,0,3377.38,4.143
A,1,0,30870.73,5.431
A,1,0,13867.59,4.146
A,1,0,8806.86,3.774
A,0,0,6853.41,4.991
A,0,0,11073.79,5.106
A,1,0,23169.86,1.71
A,0,0,20706.26,4.333
A,1,0,7597.46,7.854
A,1,0,6789.74,2.197
A,1,0,22595.79,4.072
A,0,0,7495.98,7.113
A,1,0,14015.62,5.856
A,1,0,14750.08,3.43
A,1,0,17148.22,4.509
A,1,0,26545.52,4.197
A,1,0,4864.06,3.078
A,1,0,2895.96,4.089
A,0,0,8484.89,3.78
A,1,0,56456.33,4.369
A,1,0,67355.46,3.077
A,1,0,57811.43,2.285
A,0,0,11448.51,4.138
A,0,0,3210.9,6.773
A,1,0,2049.95,4.323
A,0,0,8174.46,3.703
A,1,0,11401.97,5.331
A,1,0,37816.48,3.963
A,1,1,26748.79,7.002
A,1,0,16025.3,4.194
A,1,0,6555.92,5.251
A,0,0,6194.25,3.068
A,0,0,16371.58,4.955
A,0,0,23333.39,4.613
A,1,0,18278.94,4.115
A,1,0,5839.04,3.447
A,0,0,22483.44,3.243
A,1,1,18783.4,4.624
A,1,0,5672.96,5.143
A,1,0,7133.4,4.009
A,0,0,23174.24,4.631
A,1,0,11074.43,4.143
A,1,0,47634.75,4.348
A,0,0,19948.38,3.899
A,1,0,9051.58,4.227
A,1,0,13251.1,8.247
A,1,0,14054.62,4.667
A,1,0,7459.83,5.168
A,0,0,6437.72,4.857
A,1,0,23414.53,3.806
A,1,0,26270.94,6.141
A,0,0,21655.73,3.763
A,0,0,44902.76,5.783
A,0,0,8660.96,3.699
A,1,0,50991.62,2.76
A,1,0,6498.09,4.748
A,0,0,5942.3,2.543
A,0,0,3268.32,5.003
A,1,1,9352.17,2.409
A,1,0,8928.66,3.721
A,1,0,20348.24,2.052
A,0,0,16238.05,8.436
A,1,0,5144.18,1.719
A,1,1,9757.77,4.215
A,1,0,9925.18,5.915
A,0,0,3226.7,5.755
A,0,0,6095.11,5.477
A,1,0,7210.9,3.724
A,0,0,42062.0,6.227
A,0,0,15570.92,5.57
A,1,0,22691.26,4.518
A,1,0,4028.27,4.561
A,1,0,34730.43,3.744
A,0,0,37830.91,2.836
A,1,0,2700.86,6.056
A,0,0,7598.81,6.168
A,0,0,19862.97,2.874
A,1,0,22370.78,3.969
A,0,0,7763.62,3.985
A,1,0,10463.0,4.151
A,1,1,8284.12,4.296
A,0,0,14593.54,5.62
A,0,0,34812.88,3.079
A,1,1,7209.58,2.93
A,0,0,29752.14,6.055
A,0,0,7148.53,3.506
A,1,1,6781.12,2.305
A,0,0,25716.18,3.472
A,1,0,27932.58,3.705
A,1,0,26400.23,6.532
A,1,0,4662.76,5.587
A,0,0,9202.58,5.921
A,0,0,25806.74,5.43
A,1,0,13811.18,5.619
A,1,0,5659.24,3.168
A,1,1,19276.74,3.902
A,1,0,7541.33,2.715
A,0,0,56140.9,3.884
A,0,0,45975.93,5.226
A,1,0,21661.2,4.402
A,0,0,39688.05,6.167
A,1,0,14070.46,2.488
A,0,0,24645.51,4.95
A,0,0,43572.27,2.328
A,0,0,16258.95,4.341
A,1,0,10892.72,5.311
A,0,0,3416.26,3.878
A,1,0,12500.12,5.027
A,1,0,25815.71,2.76
A,1,0,28467.17,1.704
A,1,0,20000.09,5.036
A,1,0,8664.25,6.816
A,0,0,2747.76,2.706
A,0,0,8989.64,6.033
A,1,0,10472.67,4.265
A,0,0,10401.0,2.196
A,1,0,21913.21,2.503
A,0,0,65417.24,4.224
A,0,0,14747.42,3.593
A,1,0,11233.04,2.231
A,0,0,10857.62,1.659
A,1,0,14757.52,2.93
A,1,0,6886.82,4.491
A,0,0,14708.18,4.19
A,1,0,19161.34,3.448
A,1,0,15799.74,4.503
A,1,0,19264.77,5.76
A,0,0,18901.53,4.791
A,1,0,3237.26,4.018
A,1,0,22236.63,5.592
A,0,0,7810.22,2.76
A,0,0,5559.86,3.863
A,1,0,5521.69,3.898
A,1,0,18898.41,2.345
A,1,0,11180.65,3.57
A,1,0,3478.74,1.088
A,1,0,19583.26,7.068
A,0,0,4223.05,2.794
A,0,0,14940.89,6.579
A,0,0,16168.16,4.257
A,1,0,27131.8,5.047
A,0,0,55567.17,3.467
A,1,0,4483.95,4.512
A,0,0,12810.51,5.176
A,0,0,10709.99,5.197
A,1,0,18901.56,5.362
A,0,0,15875.54,3.648
A,1,0,10076.52,3.479
A,0,0,9388.85,1.809
A,1,1,5468.94,4.985
A,1,0,29445.29,5.824
A,0,0,19290.41,6.624
A,1,0,27839.59,4.658
A,0,0,10422.09,3.05
A,1,0,7899.32,1.654
A,0,0,5638.36,5.763
A,0,0,17803.21,1.506
A,1,0,5814.82,3.689
A,1,0,58625.82,3.864
A,1,0,4693.28,4.096
A,1,1,16629.41,4.254
A,1,0,46792.76,4.407
A,0,0,21574.6,0.577
A,0,0,15375.63,4.222
A,0,0,6156.19,0.856
A,0,0,4423.05,5.298
A,0,0,24736.62,3.367
A,0,0,44574.53,0.964
A,1,0,9404.28,2.979
A,0,0,5370.9,3.345
A,0,0,1869.57,5.986
A,1,0,6096.0,4.495
A,1,0,12198.58,4.717
A,1,1,48016.43,5.972
A,1,0,22891.18,4.056
A,0,0,17052.78,5.331
A,1,0,9700.22,5.226
A,1,1,8378.86,2.27
A,0,0,41131.03,6.409
A,1,0,15687.05,2.07
A,1,0,2484.73,5.576
A,1,0,7794.46,1.924
A,0,0,6723.92,5.102
A,0,0,8629.91,6.993
A,1,0,20959.11,3.881
A,0,0,12259.35,3.815
A,1,0,12562.95,5.116
A,0,0,38207.17,3.706
A,0,0,7652.83,6.927
A,0,0,59359.03,4.488
A,1,0,7808.39,3.72
A,0,0,14347.9,3.39
A,0,0,10668.35,2.801
A,1,0,14746.12,3.258
A,0,0,19066.22,3.674
A,1,1,18902.85,3.469
A,0,0,7313.71,3.213
A,1,1,5440.73,7.348
A,0,0,98966.57,2.655
A,1,0,9070.77,4.42
A,1,0,23373.78,5.089
A,1,0,3691.86,5.145
A,1,0,10681.94,4.112
A,1,0,12067.13,3.839
A,1,1,19501.61,4.877
A,1,0,1513.28,4.6
A,1,0,15258.81,3.812
A,1,0,5325.21,1.857
A,0,0,17317.56,3.498
A,1,0,5830.96,2.48
A,0,0,6738.64,3.199
A,0,0,10733.21,4.25
A,0,0,5756.8,4.738
A,1,0,9132.3,6.871
A,0,0,5142.52,3.394
A,1,0,3082.4,5.362
A,1,0,30162.83,4.659
A,1,0,4737.01,6.144
A,0,0,11580.24,5.064
A,1,0,24399.38,2.687
A,1,0,8168.53,1.615
A,0,0,6904.08,4.667
A,0,0,16010.35,3.407
A,1,0,32674.4,2.73
A,1,0,5242.47,2.299
A,0,0,11847.61,4.441
A,1,0,3340.93,6.462
A,1,0,9754.06,3.587
A,1,0,13730.35,5.085
A,0,0,6743.27,4.047
A,0,0,9268.78,2.266
A,0,0,4330.41,5.302
A,0,0,14209.46,2.558
A,1,0,31087.32,4.232
A,1,0,5554.06,3.688
A,1,0,8118.19,5.54
A,1,0,19971.01,2.613
A,1,1,35230.68,4.786
A,0,0,4045.85,2.94
A,1,1,11672.28,3.433
A,0,0,16755.88,-1.253
A,1,0,12312.31,7.338
A,1,0,1841.92,5.026
A,0,0,19947.76,3.049
A,1,0,45047.33,2.513
A,0,0,14666.62,3.457
A,1,0,5855.37,5.275
A,1,0,8861.74,1.362
A,1,0,55046.33,3.988
A,1,0,27666.29,6.856
A,1,0,22292.85,2.499
A,0,0,17767.57,4.321
A,0,0,7872.18,7.505
A,1,0,11379.21,5.148
A,0,0,12552.33,4.389
A,1,0,20736.68,4.96
A,0,0,44673.47,3.599
A,1,0,32684.97,6.149
A,1,0,4291.93,3.601
A,1,0,15981.64,1.261
A,1,0,24086.59,3.613
A,1,0,21918.54,2.75
A,1,0,8075.69,3.778
A,1,0,137487.37,3.811
A,0,0,4809.42,5.996
A,1,1,5616.42,5.243
A,1,0,16104.86,4.595
A,1,0,72652.45,4.196
A,1,0,6843.43,2.612
A,1,1,10800.39,0.928
A,1,0,31629.17,4.37
A,1,0,13170.18,5.392
A,1,0,10222.2,4.037
A,1,0,21004.8,3.398
A,1,0,16614.22,4.897
A,1,0,30465.53,4.075
A,1,0,37540.48,6.729
A,1,0,17078.96,6.049
A,0,0,16871.59,5.639
A,1,0,15855.77,5.337
A,1,1,19757.82,2.265
A,1,0,13962.58,5.194
A,0,0,13353.23,4.764
A,1,0,34797.53,5.11
A,1,0,44931.44,4.939
A,1,1,3999.63,4.879
A,1,0,13467.26,8.251
A,1,0,7700.53,4.086
A,1,0,10417.3,5.605
A,0,0,18435.12,3.494
A,1,0,22823.61,5.386
A,0,0,12213.52,5.609
A,0,0,2890.91,4.747
A,1,1,6173.14,6.704
A,1,1,27369.92,2.874
A,1,0,1491.68,3.469
A,1,1,34542.36,4.519
A,1,0,20271.76,5.521
A,0,0,38289.88,4.469
A,0,0,11397.45,6.129
A,1,0,2567.98,3.207
A,1,0,18850.41,2.489
A,0,0,37038.84,4.662
A,0,0,27994.89,4.084
A,0,0,7862.4,5.014
A,1,0,14319.95,4.159
A,0,0,8723.11,3.69
A,1,0,6936.74,4.088
A,1,0,28690.2,4.243
A,1,0,5125.45,3.743
A,1,0,6535.13,3.895
A,0,0,5523.57,3.595
A,1,0,4055.39,5.485
A,1,0,15019.9,4.491
A,1,0,33833.36,7.585
A,1,0,11522.98,4.441
A,1,0,4005.41,3.374
A,1,0,26159.18,8.206
A,0,0,51460.07,4.82
A,1,1,7966.54,5.685
A,1,0,9110.26,5.088
A,1,0,20181.64,5.135
A,0,0,48898.35,5.003
A,0,0,8814.32,2.547
A,0,0,4601.05,4.751
A,1,0,22139.86,2.213
A,1,0,25317.58,3.938
A,1,0,13425.42,3.112
A,0,0,8548.35,4.736
A,0,0,29599.21,4.701
A,1,0,20382.44,4.922
A,0,0,7224.63,4.631
A,0,0,13894.88,3.29
A,1,0,4530.71,3.808
A,0,0,23125.99,5.581
A,1,1,10831.49,5.802
A,1,1,9427.93,2.48
A,1,1,13012.95,1.904
A,1,0,13797.55,3.11
A,1,0,27335.57,5.768
A,1,0,21436.97,6.022
A,1,0,11788.42,2.813
A,1,0,24610.65,4.661
A,1,0,18408.91,6.952
A,1,0,9496.9,4.823
A,1,0,12091.11,6.332
A,1,0,11865.87,5.698
A,0,0,20014.44,2.835
A,0,0,9960.49,3.915
A,0,0,9775.87,4.252
A,0,0,64537.77,4.356
A,1,0,28333.17,5.574
A,0,0,7270.06,4.813
A,1,0,21094.19,-0.204
A,1,0,14686.44,2.231
A,0,0,18274.12,0.919
A,1,0,14911.28,4.463
A,0,0,34603.64,4.561
A,0,0,17614.83,4.625
A,0,0,12712.35,2.762
A,0,0,30753.3,5.211
A,1,0,16100.86,5.274
A,1,0,14723.25,2.317
A,1,1,17175.14,2.001
A,1,0,12395.8,4.2
A,1,0,13458.71,6.888
A,0,0,8355.24,6.75
A,0,0,7325.13,5.045
A,1,0,6009.78,3.105
A,1,0,4387.05,5.53
A,1,0,6609.25,3.521
A,1,0,11621.2,3.049
A,0,0,14508.56,0.984
A,1,0,10753.24,4.354
A,1,0,2029.28,3.255
A,1,0,47083.09,4.345
A,0,0,31862.47,0.751
A,0,0,19084.04,4.455
A,1,0,61450.82,0.553
A,1,0,6112.61,5.832
A,1,0,60481.94,4.983
A,1,0,6172.31,3.782
A,0,0,16171.25,5.044
A,1,0,4821.93,2.733
A,1,1,13517.7,4.309
A,1,0,18195.57,5.392
A,0,0,11804.64,-0.441
A,1,0,23649.61,3.529
A,0,0,14461.01,4.166
A,1,0,8796.14,3.906
A,1,0,8489.19,6.386
A,1,0,25558.65,2.514
A,1,0,7918.89,3.268
A,0,0,27786.97,1.326
A,1,0,35531.31,6.465
A,1,0,3515.82,3.831
A,1,0,33068.65,3.542
A,1,0,69448.32,4.121
A,1,1,16343.79,5.154
A,1,0,21574.5,4.721
A,0,0,30625.99,8.172
A,1,1,10717.3,4.881
A,1,0,15457.11,3.502
A,0,0,4668.72,3.358
A,1,0,14926.72,3.611
A,0,0,19900.29,1.947
A,1,0,20189.75,4.26
A,0,0,31330.26,5.375
A,1,0,7187.93,3.28
A,0,0,8724.71,2.989
A,0,0,60864.53,6.474
A,1,0,11845.9,2.06
A,0,0,15678.21,1.098
A,1,0,12662.4,2.471
A,1,1,6923.35,1.889
A,1,0,48963.16,4.779
A,1,0,8759.02,3.659
A,1,0,5421.74,3.87
A,1,0,9315.25,5.929
A,1,0,2693.6,3.163
A,0,0,7934.46,5.363
A,0,0,6157.94,6.467
A,1,0,21893.45,3.517
A,1,1,7795.24,5.306
A,1,0,27180.18,3.837
A,1,0,40895.99,5.586
A,1,0,24957.76,1.843
A,1,0,11245.12,1.732
A,1,0,14956.36,3.613
A,0,0,3944.24,2.867
A,1,0,12003.78,3.425
A,1,0,6711.98,3.871
A,1,0,23282.59,5.28
A,1,0,104631.71,3.589
A,1,0,19927.53,2.964
A,0,0,2716.47,3.673
A,1,0,10006.76,3.046
A,1,0,14735.17,2.799
A,0,0,14326.78,1.78
A,0,0,7445.38,4.304
A,0,0,16256.26,3.347
A,1,0,4944.34,5.649
A,0,0,6273.4,2.029
A,1,0,22396.01,3.387
A,1,1,5928.16,6.919
A,1,0,20549.04,2.791
A,1,1,4466.81,3.845
A,1,0,54822.76,2.376
A,1,0,7190.99,2.177
A,0,0,11170.89,6.521
A,0,0,17404.61,4.457
A,0,0,8499.14,4.401
A,1,0,14983.8,1.656
A,0,0,21168.84,4.738
A,1,0,28810.37,5.936
A,0,0,25164.71,5.924
A,1,0,11644.06,5.202
A,0,0,11880.99,2.506
A,1,1,87490.62,4.67
A,0,0,28564.25,5.201
A,0,0,6390.33,1.508
A,1,0,14472.28,2.518
A,1,0,10217.79,5.532
A,0,0,11988.85,5.514
A,1,0,4996.05,1.877
A,0,0,9609.06,5.393
A,1,0,56911.04,4.343
A,1,0,21231.92,5.372
A,1,1,1820.87,3.248
A,1,0,35361.49,5.168
A,0,0,31942.85,5.466
A,1,0,10022.34,3.673
A,1,0,23713.76,4.227
A,1,1,6717.56,3.227
A,1,0,9170.94,6.677
A,0,0,44304.3,4.02
A,0,0,10749.52,2.817
A,1,0,2993.55,3.126
B,1,0,15511.82,3.977
B,1,0,15323.29,4.855
B,0,0,42561.05,1.93
B,1,0,16505.83,6.387
B,0,0,11646.19,4.232
B,1,1,37648.37,4.453
B,0,0,17973.11,3.664
B,0,0,8955.13,3.827
B,1,0,41109.65,3.592
B,1,1,19052.04,5.225
B,1,0,16355.85,3.789
B,1,1,18813.44,4.874
B,1,0,6928.96,3.193
B,1,0,10698.69,4.074
B,1,0,16364.44,2.675
B,1,0,13964.44,5.503
B,1,0,45158.9,2.633
B,1,0,19417.4,3.345
B,1,0,32335.57,3.359
B,0,0,16440.72,3.304
B,1,0,37988.2,4.811
B,1,0,22427.03,3.357
B,0,0,16493.74,5.751
B,0,0,16145.13,2.654
B,0,0,7604.15,4.037
B,1,0,24478.06,2.714
B,1,0,15801.12,4.389
B,1,0,10920.6,3.778
B,0,0,39544.01,3.583
B,1,0,6001.87,5.464
B,1,0,11637.68,2.884
B,1,0,37129.79,4.621
B,1,0,21002.95,2.723
B,1,0,15704.66,3.958
B,1,0,19946.38,2.126
B,1,0,18836.12,2.872
B,1,0,4849.69,3.685
B,0,0,12339.87,6.341
B,0,0,59469.41,3.941
B,0,0,9629.06,6.117
B,0,0,12649.33,4.108
B,1,0,10579.82,3.258
B,1,0,15220.34,5.955
B,1,1,10234.32,4.412
B,1,0,24086.17,2.9
B,1,0,19107.78,4.459
B,1,0,30298.03,3.39
B,1,0,7039.18,1.015
B,1,0,12428.25,5.11
B,1,0,13621.73,5.333
B,1,1,23494.4,6.373
B,0,0,8650.94,4.391
B,1,0,33945.89,3.452
B,1,0,42156.01,4.969
B,1,0,7397.54,4.99
B,1,0,11018.18,6.094
B,1,0,10662.14,3.738
B,1,0,134042.07,3.568
B,1,0,11568.95,2.798
B,1,0,62448.68,4.552
B,0,0,5923.57,1.632
B,0,0,7392.93,4.887
B,1,0,9421.19,4.623
B,1,0,8295.33,4.619
B,0,0,13169.79,3.994
B,1,0,9255.54,5.946
B,1,1,8472.04,5.021
B,1,0,41224.07,2.95
B,0,0,43435.61,2.975
B,1,0,34871.92,2.568
B,1,0,24814.89,4.572
B,0,0,17574.33,2.4
B,1,0,10964.03,5.317
B,1,0,7611.94,5.652
B,0,0,21815.95,2.569
B,1,0,6381.1,3.54
B,1,0,7367.72,3.823
B,1,0,41041.15,5.038
B,1,1,74646.52,6.053
B,1,0,22351.22,1.44
B,1,0,39543.86,3.355
B,1,0,13404.17,3.428
B,0,0,5596.3,1.839
B,1,0,26628.5,3.121
B,1,0,25730.48,4.399
B,1,0,17280.51,3.41
B,0,0,13441.47,1.638
B,1,0,35234.06,7.824
B,1,0,7416.14,4.173
B,1,0,8786.53,3.956
B,1,0,7284.58,2.263
B,1,0,17465.42,4.165
B,0,0,6834.14,3.57
B,1,0,9439.01,1.156
B,1,0,9277.95,2.302
B,1,1,13246.83,4.913
B,0,0,4964.66,6.522
B,1,0,17496.64,4.314
B,1,1,44260.28,5.344
B,1,0,18185.74,3.582
B,1,0,55997.2,3.679
B,1,0,47438.93,5.327
B,1,0,30399.7,6.128
B,1,1,17322.28,5.622
B,1,0,16613.99,2.307
B,1,0,30062.68,3.706
B,1,0,11928.23,4.189
B,1,0,3619.11,3.436
B,0,0,24187.79,4.343
B,0,0,6602.11,4.949
B,0,0,7557.43,5.204
B,0,0,16320.53,6.16
B,1,1,15121.91,3.339
B,1,0,5272.92,1.89
B,1,0,18627.48,4.302
B,1,0,35344.98,6.437
B,1,0,6616.53,3.132
B,1,0,45160.89,4.762
B,0,0,4683.79,4.774
B,1,0,88774.91,4.068
B,1,0,11742.75,3.81
B,0,0,18333.65,2.507
B,1,0,3591.67,0.606
B,1,0,15526.31,2.243
B,0,0,19590.22,3.254
B,1,0,15230.73,5.336
B,1,0,10399.73,3.656
B,1,0,7652.2,3.073
B,1,1,40312.68,2.553
B,0,0,16724.76,4.72
B,1,0,55971.72,5.702
B,1,0,10708.73,5.289
B,1,0,11523.74,4.649
B,1,1,31334.51,1.734
B,0,0,4454.28,3.308
B,1,0,6180.96,6.526
B,1,0,39261.04,5.371
B,1,0,6389.77,1.647
B,1,0,3807.62,3.722
B,0,0,72752.73,4.308
B,1,0,5350.5,2.733
B,1,0,18907.15,0.567
B,1,0,17244.84,3.938
B,0,0,1722.44,2.697
B,1,0,13175.92,2.703
B,0,0,23358.84,3.303
B,1,0,21664.87,3.613
B,0,0,33617.99,3.787
B,1,0,11968.18,2.562
B,1,0,28853.99,3.492
B,1,0,9400.67,1.34
B,1,0,5279.71,4.235
B,0,0,5778.03,-0.199
B,0,0,5066.02,3.395
B,1,0,36595.07,5.087
B,1,0,4857.8,2.317
B,1,0,20317.36,4.803
B,0,0,13190.61,5.418
B,1,0,15031.17,-0.831
B,1,0,48576.05,3.588
B,1,0,11490.3,-0.226
B,1,0,26616.36,3.635
B,1,0,16815.4,3.79
B,1,0,14449.06,0.324
B,1,0,102741.9,6.495
B,0,0,5150.9,4.2
B,1,0,45766.4,2.611
B,1,0,27587.7,5.852
B,1,0,11118.66,1.286
B,0,0,60081.35,2.079
B,1,0,3720.12,0.581
B,1,0,10749.2,6.321
B,1,0,6205.64,4.265
B,1,0,22689.71,4.723
B,1,0,6697.9,4.221
B,0,0,23073.76,4.603
B,0,0,14056.65,3.909
B,1,1,11120.18,4.179
B,1,0,22268.26,3.951
B,0,0,13162.18,2.948
B,1,1,6830.08,3.735
B,0,0,153445.14,4.183
B,1,0,11050.89,3.955
B,0,0,2768.09,1.731
B,0,0,8319.2,1.917
B,0,0,5920.51,5.316
B,1,0,31600.13,3.37
B,1,0,21106.2,4.619
B,0,0,22448.3,2.271
B,1,0,12136.61,1.738
B,1,0,13049.69,2.619
B,1,0,12127.79,3.488
B,0,0,15291.39,2.869
B,0,0,31833.25,5.612
B,1,1,21351.14,4.051
B,0,0,24345.21,6.389
B,0,0,24334.42,4.366
B,1,0,33108.79,0.422
B,1,0,20548.02,5.278
B,1,0,21743.68,1.687
B,1,1,42236.71,4.123
B,0,0,9585.08,2.715
B,1,0,8228.89,6.8
B,0,0,6318.66,5.815
B,0,0,18888.94,2.761
B,1,0,3703.43,3.622
B,0,0,23617.03,4.142
B,1,0,14952.68,5.009
B,0,0,40445.54,3.841
B,1,0,9532.54,2.365
B,0,0,13868.08,2.795
B,1,0,40045.14,3.794
B,1,0,49340.89,5.528
B,0,0,9469.94,4.399
B,1,0,18871.82,2.717
B,1,1,20651.33,4.708
B,1,0,22002.75,3.258
B,0,0,13225.99,5.047
B,1,0,45483.58,7.338
B,1,1,3598.37,3.298
B,1,0,11650.4,4.922
B,1,1,23349.82,2.756
B,1,0,23524.08,3.643
B,1,0,48156.3,3.841
B,1,1,42556.18,3.529
B,1,0,12985.22,7.248
B,1,0,46161.3,3.371
B,0,0,9216.65,4.622
B,1,1,34362.11,1.098
B,1,0,69453.86,4.405
B,1,0,43129.19,5.399
B,1,0,17758.44,3.061
B,1,0,12513.67,0.286
B,1,0,4803.63,3.746
B,1,0,20919.39,3.824
B,1,0,6686.37,4.814
B,1,1,8651.54,6.615
B,1,0,6294.32,3.268
B,1,0,11290.15,2.601
B,1,0,15956.55,2.166
B,0,0,20310.47,4.077
B,1,0,10092.97,4.471
B,1,0,38385.19,3.036
B,0,0,13813.97,4.89
B,0,0,8689.08,4.452
B,1,0,19555.93,3.861
B,0,0,78499.09,2.537
B,0,0,21335.52,3.125
B,1,0,12206.4,0.398
B,1,0,4807.97,4.13
B,1,0,13690.67,3.837
B,0,0,19691.5,4.064
B,1,0,11967.32,4.506
B,1,0,4305.69,4.34
B,0,0,8263.04,3.645
B,1,0,52241.41,3.868
B,1,0,51390.1,1.834
B,1,0,8027.98,2.983
B,1,0,27950.92,3.871
B,0,0,6355.92,2.77
B,1,0,50184.08,5.004
B,0,0,19854.55,2.878
B,1,0,34881.55,4.103
B,1,0,4137.82,3.963
B,0,0,28060.26,4.845
B,1,0,16217.74,5.061
B,1,0,32258.71,4.772
B,1,0,33924.55,0.852
B,0,0,17199.37,5.472
B,1,0,10090.37,5.938
B,1,0,30447.43,3.125
B,1,0,15550.94,4.131
B,1,0,8117.46,2.553
B,0,0,7815.61,1.072
B,1,0,5005.38,2.766
B,1,0,10848.34,3.044
B,1,0,39424.93,3.303
B,1,0,18812.26,2.458
B,0,0,10680.62,2.773
B,1,0,31066.48,3.785
B,0,0,8383.48,2.722
B,1,0,17611.02,4.561
B,1,0,14133.39,4.754
B,0,0,30433.66,7.133
B,1,1,4620.31,5.376
B,1,0,8265.47,4.14
B,0,0,4400.19,2.932
B,1,1,13257.55,4.211
B,1,0,43008.02,4.257
B,0,0,10890.46,3.081
B,1,0,10844.93,4.897
B,1,0,32773.63,1.843
