application_id,group,approved,defaulted,loan_size,processing_time
1635,B,True,False,15396.44,25.8
1636,A,False,False,0.0,41.8
1637,A,False,False,0.0,43.4
1638,B,True,True,12916.59,39.6
1639,A,False,False,0.0,40.0
1640,A,False,False,0.0,27.9
1641,A,True,False,15079.24,75.0
1642,B,True,False,9060.71,31.0
1643,A,True,False,8572.41,75.9
1644,A,True,False,8664.27,50.3
1645,B,False,False,0.0,52.0
1646,A,True,False,16284.34,63.8
1647,A,True,False,25667.94,60.5
1648,B,True,False,8201.41,51.1
1649,A,True,False,3758.51,41.4
1650,B,True,False,11258.96,41.6
1651,A,True,False,4996.17,76.2
1652,A,False,False,0.0,45.7
1653,A,True,False,7610.61,55.1
1654,A,True,False,17239.34,62.0
1655,A,True,False,17986.15,63.0
1656,A,True,False,26237.36,42.6
1657,A,True,False,9520.77,79.2
1658,A,True,True,22064.03,64.2
1659,A,False,False,0.0,24.7
1660,B,False,False,0.0,50.8
1661,B,False,False,0.0,35.8
1662,A,True,False,21895.37,44.2
1663,A,False,False,0.0,25.2
1664,A,False,False,0.0,22.1
1665,B,True,False,3943.67,52.7
1666,A,False,False,0.0,30.6
1667,A,True,False,16513.8,79.3
1668,A,True,True,11789.18,41.6
1669,B,True,False,7326.31,79.8
1670,B,True,False,18849.59,61.2
1671,A,True,False,16356.84,58.5
1672,B,True,False,9119.41,64.1
1673,B,True,False,15590.08,32.1
1674,B,False,False,0.0,19.7
1675,B,True,False,9747.13,47.4
1676,A,True,False,9220.55,66.8
1677,A,True,False,11669.71,41.6
1678,B,False,False,0.0,24.7
1679,A,False,False,0.0,28.0
1680,B,False,False,0.0,46.4
1681,B,True,False,17686.5,31.4
1682,A,True,False,12693.62,59.5
1683,B,True,False,17462.71,38.9
1684,B,False,False,0.0,20.8
1685,B,True,False,22016.99,105.9
1686,A,True,False,12108.14,100.5
1687,A,True,False,9576.93,84.1
1688,A,True,False,25836.34,60.5
1689,A,True,False,21456.95,26.2
1690,B,False,False,0.0,51.3
1691,A,True,False,10388.74,106.5
1692,A,False,False,0.0,45.7
1693,A,True,True,40844.11,67.7
1694,B,True,False,37896.1,52.3
1695,B,True,False,13938.22,65.0
1696,B,True,False,39255.97,59.8
1697,A,True,False,8374.26,61.2
1698,A,False,False,0.0,29.1
1699,A,False,False,0.0,29.9
1700,A,True,False,9277.05,35.9
1701,A,False,False,0.0,43.1
1702,B,True,False,4017.26,57.7
1703,A,False,False,0.0,33.1
1704,A,True,False,17246.05,30.8
1705,B,False,False,0.0,68.9
1706,A,True,False,26098.52,60.6
1707,A,True,False,22193.81,43.9
1708,B,True,False,19364.94,60.4
1709,B,True,False,7668.51,56.1
1710,B,True,False,12313.22,82.5
1711,A,True,True,18359.08,39.5
1712,B,False,False,0.0,40.1
1713,B,True,False,10781.41,49.6
1714,B,True,False,15407.52,59.9
1715,A,True,False,21301.55,47.7
1716,A,False,False,0.0,61.1
1717,A,True,False,23319.85,88.8
1718,B,True,False,9026.42,40.3
1719,A,True,True,19904.6,37.0
1720,B,True,False,20230.46,45.6
1721,A,False,False,0.0,24.1
1722,B,True,False,4331.9,58.9
1723,A,False,False,0.0,29.4
1724,B,True,False,4332.5,74.4
1725,A,True,True,30944.04,39.0
1726,A,False,False,0.0,29.5
1727,A,True,True,6256.6,32.5
1728,B,True,True,5042.24,77.0
1729,B,True,False,6218.07,54.4
1730,B,True,False,15891.89,55.4
1731,B,False,False,0.0,39.7
1732,B,False,False,0.0,37.5
1733,A,True,False,10698.6,51.8
1734,B,False,False,0.0,24.8
1735,B,True,False,16440.87,53.8
1736,A,False,False,0.0,31.6
1737,B,False,False,0.0,45.9
1738,B,True,False,14438.59,96.0
1739,A,False,False,0.0,36.9
1740,A,False,False,0.0,34.4
1741,A,True,False,29206.22,43.0
1742,B,True,False,11404.09,44.4
1743,B,True,True,16182.7,66.3
1744,B,True,False,9543.01,51.3
1745,A,False,False,0.0,16.5
1746,A,True,False,13631.24,43.2
1747,B,True,False,6452.45,64.9
1748,A,True,False,23022.76,57.4
1749,B,True,False,21285.99,41.6
1750,A,True,True,15141.82,35.3
1751,B,True,False,12479.19,88.3
1752,B,True,False,9165.69,60.3
1753,A,False,False,0.0,22.8
1754,B,True,False,40794.56,58.4
1755,A,True,False,19046.31,50.5
1756,A,False,False,0.0,20.4
1757,A,True,False,12362.6,97.0
1758,A,False,False,0.0,34.1
1759,A,True,False,16078.9,58.3
1760,A,False,False,0.0,19.8
1761,A,True,False,6217.66,45.5
1762,B,False,False,0.0,51.5
1763,B,True,False,11978.47,47.7
1764,A,True,False,11898.37,44.8
1765,B,True,False,12916.41,37.5
1766,B,True,False,16508.73,65.2
1767,B,True,False,17419.82,34.9
1768,A,True,False,12347.26,48.4
1769,B,False,False,0.0,61.1
1770,A,False,False,0.0,17.7
1771,B,True,False,7879.67,80.8
1772,B,True,False,8594.52,62.2
1773,B,True,False,6428.58,85.7
1774,A,True,False,22834.98,97.1
1775,A,False,False,0.0,70.1
1776,B,True,False,9157.52,40.7
1777,A,True,False,16244.51,67.2
1778,A,True,False,9692.69,81.5
1779,A,True,True,22298.13,66.6
1780,B,True,False,4384.49,43.3
1781,B,True,False,20365.59,31.1
1782,B,True,True,13314.74,69.2
1783,B,True,False,26999.65,75.5
1784,B,True,False,14668.69,35.0
1785,A,False,False,0.0,21.2
1786,A,True,False,24155.38,24.8
1787,A,True,False,21959.61,69.1
1788,A,False,False,0.0,52.3
1789,A,False,False,0.0,33.9
1790,A,True,False,20050.92,48.2
1791,B,True,False,3904.63,58.5
1792,A,True,False,12578.87,41.6
1793,B,True,False,25808.3,40.2
1794,A,False,False,0.0,33.0
1795,A,True,False,27271.29,49.5
1796,A,False,False,0.0,47.3
1797,A,True,False,12019.39,42.8
1798,A,True,False,27225.88,24.8
1799,B,True,False,8989.01,61.5
1800,A,True,False,13327.79,45.8
1801,A,True,False,25261.15,42.1
1802,A,True,False,30927.74,60.1
1803,A,False,False,0.0,40.6
1804,B,True,False,7868.35,67.0
1805,A,True,True,7044.09,71.5
1806,A,True,False,17323.37,29.8
1807,A,True,False,20806.64,45.3
1808,A,True,False,9561.03,63.6
1809,A,True,False,4977.77,42.0
1810,B,True,False,7163.95,80.5
1811,B,True,True,28617.69,42.5
1812,A,True,False,6054.67,53.9
1813,B,True,False,9663.53,173.9
1814,B,False,False,0.0,41.7
1815,B,False,False,0.0,35.6
1816,A,False,False,0.0,23.7
1817,B,True,False,9509.29,39.5
1818,A,False,False,0.0,31.1
1819,A,False,False,0.0,28.8
1820,A,True,False,33623.01,65.7
1821,A,False,False,0.0,27.3
1822,A,False,False,0.0,42.0
1823,B,True,False,25825.95,66.8
1824,A,True,False,16308.28,52.0
1825,B,True,False,12729.81,72.3
1826,A,True,False,8674.16,94.2
1827,A,True,False,7399.25,66.2
1828,B,False,False,0.0,48.4
1829,B,True,False,6582.18,40.6
1830,A,True,False,16951.36,38.0
1831,A,False,False,0.0,30.4
1832,A,True,False,12229.8,46.2
1833,B,True,False,10755.24,44.7
1834,A,True,False,21024.73,27.6
1835,A,True,False,20724.31,39.3
1836,B,False,False,0.0,22.9
1837,A,True,False,12675.45,64.7
1838,A,False,False,0.0,17.5
1839,A,True,False,7103.06,121.5
1840,B,False,False,0.0,48.7
1841,B,False,False,0.0,18.4
1842,A,False,False,0.0,15.9
1843,A,True,False,38194.47,36.9
1844,B,True,False,12906.46,85.4
1845,A,False,False,0.0,20.6
1846,A,True,False,8726.61,65.4
1847,B,True,False,14016.27,43.4
1848,B,True,False,7190.03,31.0
1849,B,True,False,3108.99,48.3
1850,B,True,False,13320.18,27.6
1851,B,True,False,31332.16,44.1
1852,B,True,False,19474.1,33.7
1853,B,True,False,5810.6,42.1
1854,B,True,False,12851.74,24.2
1855,B,True,True,4841.63,47.6
1856,B,True,False,11306.14,53.8
1857,A,True,False,19528.52,45.2
1858,B,False,False,0.0,47.1
1859,A,False,False,0.0,48.7
1860,A,True,False,36571.95,73.2
1861,A,True,False,8327.96,54.3
1862,B,False,False,0.0,32.8
1863,A,True,False,5914.77,74.1
1864,B,True,False,10644.32,23.7
1865,A,False,False,0.0,75.1
1866,B,True,False,10837.26,100.1
1867,A,False,False,0.0,34.4
1868,A,True,False,6704.93,62.6
1869,B,True,False,16045.29,48.9
1870,B,False,False,0.0,31.9
1871,A,False,False,0.0,28.2
1872,B,True,False,21544.4,56.0
1873,B,True,False,10007.84,43.7
1874,B,True,False,10473.79,40.1
1875,B,True,False,20988.05,79.6
1876,B,False,False,0.0,38.4
1877,B,True,False,6869.63,47.2
1878,B,True,False,8581.57,40.2
1879,B,True,False,9785.15,46.5
1880,A,False,False,0.0,20.7
1881,B,True,False,11347.44,42.2
1882,A,False,False,0.0,13.8
1883,A,False,False,0.0,25.0
1884,B,True,False,33968.97,58.3
1885,B,True,True,6655.98,60.3
1886,A,True,False,15301.62,47.9
1887,B,True,False,13352.23,63.0
1888,B,False,False,0.0,25.0
1889,B,True,False,13481.15,30.6
1890,A,False,False,0.0,44.0
1891,A,True,False,7770.29,78.5
1892,A,False,False,0.0,44.6
1893,B,True,False,17341.88,50.2
1894,A,False,False,0.0,17.3
1895,B,False,False,0.0,35.9
1896,A,False,False,0.0,52.0
1897,A,False,False,0.0,22.5
1898,A,False,False,0.0,30.3
1899,B,True,False,50000.0,35.3
1900,A,False,False,0.0,33.1
1901,B,True,False,10847.32,38.9
1902,A,False,False,0.0,30.5
1903,A,False,False,0.0,51.8
1904,B,True,False,3169.54,30.2
1905,A,False,False,0.0,30.8
1906,B,True,False,11238.3,71.7
1907,A,False,False,0.0,28.2
1908,B,False,False,0.0,19.5
1909,B,True,False,13931.4,41.1
1910,B,True,False,4383.81,26.0
1911,B,True,True,29328.55,50.3
1912,A,True,False,19455.74,34.4
1913,A,False,False,0.0,31.7
1914,B,True,False,7324.6,46.4
1915,A,False,False,0.0,40.9
1916,A,True,False,21136.96,101.4
1917,A,True,False,22809.84,63.5
1918,B,True,False,16054.26,28.9
1919,B,False,False,0.0,24.6
1920,A,True,False,23065.93,60.1
1921,A,True,True,16020.28,51.5
1922,A,True,False,13277.43,43.9
1923,B,True,False,8112.6,66.6
1924,B,True,False,13598.71,28.6
1925,A,False,False,0.0,50.4
1926,A,True,False,17501.3,32.6
1927,A,True,False,8610.04,38.3
1928,A,False,False,0.0,31.1
1929,B,True,False,50000.0,30.1
1930,B,True,False,11367.93,55.6
1931,B,True,False,12703.54,55.7
1932,A,True,False,19052.68,82.1
1933,A,False,False,0.0,50.0
1934,B,True,False,15557.45,50.9
1935,A,False,False,0.0,15.5
1936,B,True,False,4156.1,65.3
1937,A,False,False,0.0,27.6
1938,A,False,False,0.0,34.9
1939,A,True,False,28267.54,78.5
1940,A,True,False,23338.27,68.9
1941,B,True,False,10931.36,47.8
1942,B,True,False,19791.38,71.9
1943,A,False,False,0.0,29.7
1944,B,True,False,19213.71,53.4
1945,A,False,False,0.0,36.4
1946,B,True,False,15767.39,81.6
1947,A,True,False,19433.33,45.9
1948,A,False,False,0.0,60.7
1949,B,True,False,8118.98,43.7
1950,A,False,False,0.0,15.7
1951,A,True,False,40141.47,144.9
1952,A,False,False,0.0,12.8
1953,A,True,False,13946.53,45.5
1954,B,True,False,43166.53,37.0
1955,B,True,False,13804.32,37.8
1956,B,True,False,18654.88,45.3
1957,A,True,False,20882.34,33.3
1958,B,True,False,12372.3,32.1
1959,B,True,False,7026.9,87.8
1960,B,False,False,0.0,41.1
1961,B,False,False,0.0,45.2
1962,A,True,False,16575.38,37.1
1963,A,True,False,8235.17,47.7
1964,B,True,False,16404.08,36.6
1965,A,False,False,0.0,45.3
1966,B,True,False,26716.67,35.1
1967,A,True,True,12828.0,95.7
1968,A,True,False,50000.0,30.3
1969,A,True,False,2949.26,64.1
1970,A,True,False,23324.2,84.5
1971,B,True,False,14134.35,26.6
1972,B,False,False,0.0,15.9
1973,B,True,False,10785.28,46.2
1974,B,True,False,7411.91,29.9
1975,A,True,False,8532.62,43.7
1976,A,False,False,0.0,22.7
1977,A,False,False,0.0,10.0
1978,B,True,False,9307.46,64.5
1979,B,True,False,20664.76,44.3
1980,B,True,False,25956.6,46.7
1981,B,True,False,27604.26,93.6
1982,A,True,False,16124.24,66.2
1983,A,False,False,0.0,35.3
1984,B,False,False,0.0,40.7
1985,A,True,False,15192.11,63.2
1986,A,True,False,10451.06,43.5
1987,B,True,True,10885.33,50.9
1988,A,False,False,0.0,30.6
1989,A,True,True,6065.92,29.8
1990,B,True,False,7199.94,35.1
1991,B,False,False,0.0,75.0
1992,B,False,False,0.0,30.0
1993,A,False,False,0.0,92.5
1994,A,False,False,0.0,41.2
1995,A,False,False,0.0,28.3
1996,A,True,False,17289.02,46.0
1997,B,True,False,11920.91,48.4
1998,A,False,False,0.0,50.5
1999,A,True,False,11082.88,78.4
2000,B,True,False,10075.67,34.3
2001,B,True,False,24062.74,27.3
2002,A,False,False,0.0,25.0
2003,A,False,False,0.0,29.2
2004,A,False,False,0.0,14.5
2005,B,False,False,0.0,68.4
2006,A,True,False,12683.0,82.8
2007,B,False,False,0.0,36.1
2008,B,True,False,8655.1,53.9
2009,A,True,False,31449.54,43.4
2010,A,False,False,0.0,70.2
2011,A,False,False,0.0,21.9
2012,B,True,True,4570.69,44.0
2013,A,True,False,12587.76,35.4
2014,B,True,False,10614.4,51.4
2015,B,True,False,9014.83,83.1
2016,A,True,False,29070.75,28.6
2017,A,False,False,0.0,25.3
2018,B,True,False,12273.26,75.5
2019,B,False,False,0.0,36.2
2020,A,False,False,0.0,27.3
2021,B,False,False,0.0,29.2
2022,B,True,False,7772.62,25.9
2023,B,True,False,16466.21,31.3
2024,B,True,False,50000.0,35.2
2025,B,True,False,15838.49,29.6
2026,B,False,False,0.0,69.5
2027,B,False,False,0.0,35.3
2028,A,True,False,22414.29,22.5
2029,B,True,False,19951.74,125.8
2030,B,False,False,0.0,22.8
2031,B,True,False,13101.96,42.7
2032,B,False,False,0.0,48.7
2033,B,True,False,7442.41,74.7
2034,B,True,False,10925.11,52.3
2035,B,False,False,0.0,46.5
2036,A,False,False,0.0,44.3
2037,B,True,False,27590.08,54.8
2038,B,True,False,9932.02,41.1
2039,B,True,False,6111.83,43.9
2040,A,True,False,19150.78,88.8
2041,B,False,False,0.0,25.7
2042,B,True,False,10945.86,39.3
2043,A,False,False,0.0,74.6
2044,B,True,False,7401.78,74.2
2045,B,True,False,8154.2,71.1
2046,B,True,False,14435.32,59.1
2047,A,True,False,8292.63,73.6
2048,A,False,False,0.0,24.9
2049,B,True,False,25630.94,60.3
2050,B,True,False,19839.0,45.1
2051,B,False,False,0.0,19.6
2052,A,True,False,9542.36,37.4
2053,A,False,False,0.0,31.8
2054,B,True,False,19381.29,61.8
2055,B,False,False,0.0,19.6
2056,B,True,False,6893.89,45.3
2057,B,True,False,10509.97,30.6
2058,B,False,False,0.0,24.7
2059,B,False,False,0.0,27.5
2060,A,True,False,11270.02,56.1
2061,A,True,False,28141.22,47.6
2062,B,True,False,21067.39,53.9
2063,B,False,False,0.0,38.0
2064,B,False,False,0.0,18.2
2065,A,True,False,22406.63,32.1
2066,A,True,False,19983.0,43.0
2067,A,False,False,0.0,45.3
2068,A,True,False,17824.97,51.0
2069,B,True,False,10568.05,107.5
2070,A,False,False,0.0,34.5
2071,B,False,False,0.0,19.5
2072,A,True,False,6321.69,77.8
2073,B,True,False,28581.64,99.0
2074,B,True,False,19231.43,54.8
2075,A,True,False,10901.44,20.8
2076,A,False,False,0.0,23.7
2077,B,False,False,0.0,35.2
2078,A,False,False,0.0,38.8
2079,B,True,False,28454.67,50.7
2080,B,True,False,4397.47,54.4
2081,B,True,False,30439.67,37.8
2082,A,True,False,7812.09,41.6
2083,B,True,True,11421.05,48.7
2084,A,False,False,0.0,34.2
2085,A,True,False,8515.49,80.1
2086,A,True,True,11119.09,71.2
2087,A,False,False,0.0,26.8
2088,B,True,False,9935.72,37.3
2089,A,False,False,0.0,33.2
2090,A,True,False,11519.86,39.3
2091,B,True,False,21033.06,72.7
2092,A,True,False,10386.2,55.6
2093,B,True,False,9218.11,35.5
2094,A,False,False,0.0,28.1
2095,B,True,False,7778.68,42.6
2096,A,True,True,23440.81,57.9
2097,A,False,False,0.0,18.1
2098,B,True,False,26577.92,84.8
2099,A,False,False,0.0,43.9
2100,A,False,False,0.0,21.7
2101,B,True,False,18163.79,27.4
2102,B,True,False,4665.87,68.3
2103,B,False,False,0.0,33.2
2104,A,True,False,12653.61,59.8
2105,A,True,False,17293.61,56.6
2106,B,False,False,0.0,23.3
2107,A,True,False,3856.65,28.5
2108,B,False,False,0.0,51.9
2109,B,True,False,10033.61,69.4
2110,A,True,False,6630.83,34.1
2111,B,True,True,11850.28,98.4
2112,A,True,False,14803.63,32.6
2113,A,False,False,0.0,31.9
2114,A,True,False,41163.68,149.0
2115,B,True,False,19266.64,48.4
2116,A,True,False,9980.52,19.8
2117,B,False,False,0.0,19.4
2118,B,True,False,42095.57,53.8
2119,A,False,False,0.0,61.0
2120,A,False,False,0.0,24.9
2121,B,False,False,0.0,30.7
2122,B,False,False,0.0,25.2
2123,B,True,False,27162.4,63.3
2124,B,False,False,0.0,9.6
2125,B,True,False,12701.52,70.5
2126,A,True,False,17768.12,45.9
2127,B,True,False,11231.25,42.9
2128,B,False,False,0.0,19.2
2129,A,False,False,0.0,30.3
2130,B,True,False,15375.08,74.1
2131,B,False,False,0.0,31.4
2132,B,True,False,17445.52,49.0
2133,B,True,False,10765.68,35.2
2134,A,True,True,24325.77,73.6
2135,B,True,False,20251.08,46.6
2136,B,False,False,0.0,24.0
2137,B,False,False,0.0,23.2
2138,B,True,False,13081.75,48.8
2139,A,False,False,0.0,40.8
2140,A,True,True,5346.64,28.2
2141,B,False,False,0.0,16.7
2142,B,False,False,0.0,13.0
2143,B,True,False,25616.68,59.6
2144,B,True,False,11897.39,82.0
2145,B,True,False,18048.65,43.6
2146,A,True,False,15566.94,67.2
2147,A,True,False,4336.83,37.8
2148,A,True,False,14078.62,40.0
2149,B,True,False,21701.73,60.5
2150,A,True,False,10793.52,100.6
2151,B,True,False,30311.16,47.8
2152,B,False,False,0.0,48.3
2153,A,True,False,6004.3,60.0
2154,B,True,False,20303.13,20.8
2155,A,True,False,22447.4,86.4
2156,B,True,False,18227.79,69.1
2157,B,True,False,12488.76,45.4
2158,A,True,False,8774.57,42.5
2159,B,True,True,7840.85,14.3
2160,A,True,False,8329.64,42.1
2161,A,False,False,0.0,19.9
2162,B,True,False,10129.31,54.2
2163,A,True,False,10736.51,37.5
2164,B,True,False,7981.49,72.8
2165,A,False,False,0.0,24.0
2166,B,False,False,0.0,68.8
2167,B,True,False,6340.47,26.9
2168,B,True,False,17461.59,35.1
2169,B,True,False,20155.43,32.1
2170,A,True,False,15674.52,34.8
2171,B,True,False,12901.28,82.7
2172,A,True,False,8691.09,83.7
2173,A,False,False,0.0,23.4
2174,A,False,False,0.0,21.3
2175,B,False,False,0.0,26.2
2176,A,True,False,17789.15,38.3
2177,A,True,False,5645.25,84.3
2178,B,True,False,45336.56,91.2
2179,A,False,False,0.0,35.1
2180,A,False,False,0.0,44.7
2181,B,True,False,13252.59,52.1
2182,A,True,False,16641.18,55.1
2183,A,True,False,6958.62,22.2
2184,A,True,False,26392.46,99.2
2185,A,False,False,0.0,20.7
2186,B,True,False,8796.68,37.8
2187,A,True,True,3158.94,49.6
2188,A,True,False,4394.89,39.2
2189,B,True,False,16589.99,60.6
2190,A,True,False,30408.1,38.5
2191,B,True,False,18337.07,30.8
2192,B,True,False,18582.79,65.6
2193,A,True,False,37625.8,42.3
2194,B,True,False,17246.39,72.4
2195,A,True,False,24045.38,44.6
2196,A,True,False,8107.75,37.1
2197,A,True,False,33830.22,43.4
2198,B,True,True,8589.22,47.0
2199,B,True,False,14146.42,74.6
2200,A,True,False,4550.01,30.6
2201,A,False,False,0.0,28.2
2202,A,False,False,0.0,73.9
2203,B,True,False,25852.73,61.8
2204,A,False,False,0.0,60.5
2205,A,True,False,12919.68,65.2
2206,B,True,False,40750.73,37.3
2207,A,True,False,7673.67,118.1
2208,A,True,False,12193.13,39.3
2209,B,False,False,0.0,46.6
2210,B,True,False,10375.11,35.7
2211,A,True,True,9261.53,57.2
2212,B,True,False,5097.8,50.1
2213,A,True,False,6435.89,36.8
2214,B,True,False,50000.0,62.9
2215,A,True,False,7456.83,82.4
2216,B,True,False,4559.66,34.8
2217,B,True,False,14631.62,34.8
2218,B,False,False,0.0,38.6
2219,A,False,False,0.0,21.2
2220,A,True,False,20243.25,62.8
2221,A,True,False,19869.3,38.2
2222,B,True,False,23997.68,166.2
2223,B,False,False,0.0,22.5
2224,A,True,False,7290.28,65.6
2225,B,False,False,0.0,16.2
2226,B,False,False,0.0,27.4
2227,A,True,False,21034.26,37.6
2228,A,False,False,0.0,44.9
2229,B,True,False,10752.25,33.6
2230,B,True,False,19765.87,58.4
2231,A,True,False,6257.55,51.0
2232,A,False,False,0.0,19.1
2233,A,False,False,0.0,29.1
2234,A,True,False,8503.01,41.8
2235,A,True,False,22300.48,25.8
2236,A,True,False,7778.22,55.2
2237,B,False,False,0.0,33.4
2238,A,False,False,0.0,20.5
2239,A,True,False,19639.68,48.3
2240,B,True,False,16405.31,65.6
2241,B,True,False,12580.66,58.2
2242,B,False,False,0.0,20.4
2243,A,True,True,5108.72,55.2
2244,A,True,False,37240.99,93.0
2245,B,True,False,7392.73,35.2
2246,A,False,False,0.0,30.8
2247,B,False,False,0.0,50.9
2248,B,True,False,14673.4,45.6
2249,A,True,False,5642.78,45.3
2250,B,False,False,0.0,20.7
2251,B,True,True,18953.09,49.1
2252,A,True,False,8808.23,64.7
2253,A,True,False,16315.96,51.8
2254,A,True,False,3923.74,54.7
2255,A,True,True,10149.76,48.7
2256,A,True,False,18065.98,41.4
2257,B,True,False,18712.37,47.2
2258,A,True,False,9644.13,93.1
2259,B,True,True,10740.65,32.7
2260,B,True,False,10000.95,43.0
2261,A,True,False,18407.98,51.1
2262,A,False,False,0.0,82.0
2263,B,False,False,0.0,17.8
2264,A,False,False,0.0,54.1
2265,B,True,True,17474.92,67.7
2266,B,True,False,6223.71,71.7
2267,B,True,False,36223.41,54.5
2268,A,True,False,15924.01,62.2
2269,B,True,False,18566.84,28.1
2270,B,True,False,6779.62,62.0
2271,A,True,False,15565.98,26.3
2272,A,True,False,16624.4,39.6
2273,B,True,False,3427.19,43.9
2274,B,False,False,0.0,29.9
2275,A,False,False,0.0,24.5
2276,A,False,False,0.0,32.7
2277,B,True,False,13026.48,36.6
2278,B,True,False,21710.24,47.7
2279,A,False,False,0.0,63.8
2280,A,False,False,0.0,28.7
2281,A,True,False,11621.8,81.9
2282,B,True,False,12011.43,47.9
2283,A,True,False,4820.02,41.4
2284,A,True,False,15997.99,46.9
2285,A,False,False,0.0,34.4
2286,A,False,False,0.0,55.1
2287,A,False,False,0.0,24.0
2288,A,True,False,9696.23,68.9
2289,B,True,False,21274.82,68.0
2290,A,False,False,0.0,36.0
2291,A,False,False,0.0,22.2
2292,B,False,False,0.0,36.8
2293,B,True,False,9748.84,90.0
2294,B,False,False,0.0,51.0
2295,A,True,True,17619.4,57.8
2296,B,True,False,7893.77,40.8
2297,A,False,False,0.0,20.2
2298,A,False,False,0.0,20.5
2299,B,True,False,14929.46,31.5
2300,B,False,False,0.0,39.5
2301,B,True,False,8223.89,30.8
2302,A,False,False,0.0,34.6
2303,B,True,False,11259.77,22.7
2304,B,True,False,11449.77,66.4
2305,B,True,False,9508.42,46.5
2306,A,False,False,0.0,32.6
2307,A,True,False,14484.54,71.4
2308,B,True,True,10403.85,89.7
2309,A,True,False,16665.66,50.2
2310,B,False,False,0.0,26.6
2311,B,True,False,28523.09,58.7
2312,B,True,False,39289.96,58.4
2313,A,True,False,13577.41,30.3
2314,B,False,False,0.0,53.1
2315,B,False,False,0.0,53.5
2316,B,True,False,7296.84,28.9
2317,B,True,False,15348.85,65.7
2318,A,False,False,0.0,22.5
2319,A,False,False,0.0,27.2
2320,B,False,False,0.0,27.8
2321,A,True,False,10172.39,15.1
2322,A,False,False,0.0,31.3
2323,A,False,False,0.0,46.9
2324,A,True,False,10126.2,79.2
2325,A,False,False,0.0,41.5
2326,B,True,False,9028.38,43.5
2327,B,True,False,13714.04,33.7
2328,A,False,False,0.0,38.3
2329,B,True,False,11296.98,129.8
2330,B,True,False,34878.54,58.4
2331,B,True,False,29705.99,40.5
2332,B,True,False,9977.9,39.0
2333,A,False,False,0.0,36.5
2334,A,True,False,16166.13,48.3
2335,A,True,False,6259.93,39.7
2336,B,True,False,8397.43,85.0
2337,A,True,False,11198.0,67.7
2338,B,True,False,12209.12,40.2
2339,A,False,False,0.0,23.1
2340,B,True,False,12266.71,88.6
2341,B,True,True,18171.29,73.6
2342,B,True,False,9782.07,47.5
2343,A,True,True,47290.62,78.4
2344,A,True,False,30947.94,63.5
2345,B,True,False,14510.98,52.1
2346,A,True,False,4090.37,33.1
2347,B,True,False,11329.8,71.2
2348,B,True,True,13589.75,52.9
2349,A,False,False,0.0,24.0
2350,B,False,False,0.0,58.6
2351,A,True,False,9279.08,36.8
2352,B,True,False,19507.44,40.1
2353,A,True,False,21170.07,41.1
2354,A,False,False,0.0,37.8
2355,B,False,False,0.0,15.6
2356,A,False,False,0.0,16.1
2357,B,True,True,8777.97,98.5
2358,B,True,False,7125.35,72.8
2359,B,True,True,15394.75,55.5
2360,A,False,False,0.0,50.5
2361,B,True,False,5538.71,31.6
2362,A,False,False,0.0,37.9
2363,A,False,False,0.0,50.4
2364,B,True,True,25971.46,48.2
2365,A,True,False,13811.33,77.5
2366,A,False,False,0.0,30.7
2367,A,False,False,0.0,23.5
2368,A,True,False,9265.92,63.3
2369,A,False,False,0.0,60.2
2370,A,True,True,9915.54,69.7
2371,A,False,False,0.0,39.7
2372,A,False,False,0.0,61.1
2373,B,True,False,10462.5,39.8
2374,B,False,False,0.0,40.0
2375,A,True,False,14611.17,38.5
2376,B,True,False,14476.99,55.0
2377,A,False,False,0.0,42.2
2378,B,False,False,0.0,24.5
2379,A,True,False,9111.59,59.7
2380,B,True,False,15148.84,87.8
2381,B,True,False,12950.85,86.8
2382,A,True,False,12113.97,29.7
2383,B,True,False,4018.17,36.6
2384,B,True,False,5135.86,59.0
2385,A,False,False,0.0,37.8
2386,A,True,False,15222.21,60.0
2387,A,False,False,0.0,44.6
2388,A,False,False,0.0,17.3
2389,B,False,False,0.0,44.7
2390,A,False,False,0.0,21.8
2391,A,False,False,0.0,31.7
2392,B,True,False,8769.99,43.2
2393,A,True,False,7366.36,58.6
2394,B,True,False,7204.42,26.1
2395,B,False,False,0.0,50.0
2396,B,True,True,13686.02,45.6
2397,A,True,False,9908.21,37.5
2398,B,False,False,0.0,48.2
2399,A,True,False,11914.16,68.4
2400,B,False,False,0.0,53.0
2401,B,True,False,4719.38,94.3
2402,A,False,False,0.0,18.6
2403,A,False,False,0.0,74.6
2404,A,True,False,47159.42,59.9
2405,A,False,False,0.0,20.9
2406,B,False,False,0.0,24.3
2407,B,False,False,0.0,89.1
2408,A,False,False,0.0,24.0
2409,B,True,False,8662.34,69.4
2410,A,True,False,15840.0,37.7
2411,B,True,False,21112.84,87.4
2412,A,False,False,0.0,27.3
2413,A,True,False,9483.37,55.9
2414,A,True,False,5048.67,29.8
2415,A,False,False,0.0,24.6
2416,A,False,False,0.0,19.8
2417,A,True,False,3522.43,72.9
2418,B,False,False,0.0,40.4
2419,A,True,False,9050.01,26.1
2420,B,True,False,7536.86,62.8
2421,B,False,False,0.0,36.3
2422,B,False,False,0.0,67.9
2423,B,True,False,14281.04,40.3
2424,B,True,False,11349.77,49.8
2425,B,False,False,0.0,28.9
